"symbol","entrez","mapped"
"SMUG1","23583",TRUE
"TUBA1B","10376",TRUE
"EEF1AKMT3","25895",TRUE
"KBTBD4","55709",TRUE
"SARDH","1757",TRUE
"DBH","1621",TRUE
"ATPAF1","64756",TRUE
"STIL","6491",TRUE
"HJURP","55355",TRUE
"IL13RA2","3598",TRUE
"AMD1","262",TRUE
"NDUFAF4","29078",TRUE
"USP45","85015",TRUE
"PLP1","5354",TRUE
"MORF4L2","9643",TRUE
"RAB9B","51209",TRUE
"NRK","203447",TRUE
"FAM199X","139231",TRUE
"ESX1","80712",TRUE
"ATXN3L","92552",TRUE
"RAB9A","9367",TRUE
"METTL8","79828",TRUE
"TTC21B","79809",TRUE
"NMI","9111",TRUE
"TNFAIP6","7130",TRUE
"ACVR1C","130399",TRUE
"BAZ2B","29994",TRUE
"SLC36A1","206358",TRUE
"LPGAT1","9926",TRUE
"BATF3","55509",TRUE
"G0S2","50486",TRUE
"KCNJ2","3759",TRUE
"RAP2C","57826",TRUE
"EXOSC9","5393",TRUE
"PLA2G12A","81579",TRUE
"B9D2","80776",TRUE
"COQ8B","79934",TRUE
"PFKFB2","5208",TRUE
"C4BPA","722",TRUE
"C4BPB","725",TRUE
"RAB38","23682",TRUE
"GPR83","10888",TRUE
"AGO2","27161",TRUE
"MXD4","10608",TRUE
"CKS2","1164",TRUE
"DAW1","164781",TRUE
"ACSL3","2181",TRUE
"CHPF","79586",TRUE
"DNPEP","23549",TRUE
"INHA","3623",TRUE
"OBSL1","23363",TRUE
"FAM124B","79843",TRUE
"SLC12A4","6560",TRUE
"ENKD1","84080",TRUE
"MC3R","4159",TRUE
"CTCFL","140690",TRUE
"FAM210B","116151",TRUE
"PI3","5266",TRUE
"FAM209A","200232",TRUE
"SNX21","90203",TRUE
"SLPI","6590",TRUE
"WFDC3","140686",TRUE
"TTPAL","79183",TRUE
"PREX1","57580",TRUE
"KCNS1","3787",TRUE
"SLC12A5","57468",TRUE
"ARHGAP40","343578",TRUE
"SDC4","6385",TRUE
"NCOA3","8202",TRUE
"PIGT","51604",TRUE
"NCOA5","57727",TRUE
"VAPB","9217",TRUE
"PARD6B","84612",TRUE
"ATP5F1E","514",TRUE
"CHD6","84181",TRUE
"PLCG1","5335",TRUE
"TOX2","84969",TRUE
"SRSF6","6431",TRUE
"GDAP1L1","78997",TRUE
"ARFGEF2","10564",TRUE
"ZNFX1","57169",TRUE
"EDN3","1908",TRUE
"CSE1L","1434",TRUE
"RAB22A","57403",TRUE
"PTGIS","5740",TRUE
"STAU1","6780",TRUE
"CDH26","60437",TRUE
"SNAI1","6615",TRUE
"MOCS3","27304",TRUE
"STX16","8675",TRUE
"PMEPA1","56937",TRUE
"RNF114","55905",TRUE
"DDX27","55661",TRUE
"CIMIP1","128602",TRUE
"BCAS4","55653",TRUE
"KCNK15","60598",TRUE
"TP53TG5","27296",TRUE
"PCK1","5105",TRUE
"NEURL2","140825",TRUE
"MAGEA10","4109",TRUE
"MTRR","4552",TRUE
"FASTKD3","79072",TRUE
"PEPD","5184",TRUE
"CHST8","64377",TRUE
"IQSEC2","23096",TRUE
"VAMP7","6845",TRUE
"IL9R","3581",TRUE
"XG","7499",TRUE
"STAMBP","10617",TRUE
"NAGK","55577",TRUE
"MCEE","84693",TRUE
"PAIP2B","400961",TRUE
"SNRNP27","11017",TRUE
"MPHOSPH10","10199",TRUE
"IL17C","27189",TRUE
"ATP8A1","10396",TRUE
"USP22","23326",TRUE
"POF1B","79983",TRUE
"HIF3A","64344",TRUE
"ZNF576","79177",TRUE
"ZNF45","7596",TRUE
"LYPD3","27076",TRUE
"PSG8","440533",TRUE
"NDP","4693",TRUE
"USP9X","8239",TRUE
"CRISP2","7180",TRUE
"GRM4","2914",TRUE
"TRERF1","55809",TRUE
"PACSIN1","29993",TRUE
"BTN2A2","10385",TRUE
"SIRT5","23408",TRUE
"MRS2","57380",TRUE
"WRNIP1","56897",TRUE
"RRP36","88745",TRUE
"SNRPC","6631",TRUE
"SERPINB6","5269",TRUE
"XPO5","57510",TRUE
"ABCC10","89845",TRUE
"H1-3","3007",TRUE
"PEX6","5190",TRUE
"NQO2","4835",TRUE
"OARD1","221443",TRUE
"UNC5CL","222643",TRUE
"AARS2","57505",TRUE
"ZNF391","346157",TRUE
"RPS10","6204",TRUE
"MOCS1","4337",TRUE
"H2BC11","8970",TRUE
"MED20","9477",TRUE
"OR2B6","26212",TRUE
"TBCC","6903",TRUE
"SPDEF","25803",TRUE
"TCP11","6954",TRUE
"MAD2L1BP","9587",TRUE
"KLHDC3","116138",TRUE
"GNMT","27232",TRUE
"TREM1","54210",TRUE
"MEA1","4201",TRUE
"KLHL31","401265",TRUE
"COL21A1","81578",TRUE
"CDKN1A","1026",TRUE
"SOX4","6659",TRUE
"GLO1","2739",TRUE
"CPNE5","57699",TRUE
"RREB1","6239",TRUE
"SSR1","6745",TRUE
"RIOK1","83732",TRUE
"NRN1","51299",TRUE
"SLC35B3","51000",TRUE
"RPP40","10799",TRUE
"ATXN1","6310",TRUE
"NUP153","9972",TRUE
"DEK","7913",TRUE
"EEF1E1","9521",TRUE
"RUNX2","860",TRUE
"LRRFIP1","9208",TRUE
"RAB17","64284",TRUE
"CXCL6","6372",TRUE
"EREG","2069",TRUE
"MYRF","745",TRUE
"SCGB1D2","10647",TRUE
"SCGB2A1","4246",TRUE
"AHNAK","79026",TRUE
"EMC3","55831",TRUE
"SSUH2","51066",TRUE
"SH3TC1","54436",TRUE
"CNOT1","23019",TRUE
"BBS2","583",TRUE
"MT1G","4495",TRUE
"MT2A","4502",TRUE
"PHAF1","80262",TRUE
"GOT2","2806",TRUE
"DOK4","55715",TRUE
"CLYBL","171425",TRUE
"TMTC4","84899",TRUE
"RAP2A","5911",TRUE
"ABCC4","10257",TRUE
"EFNB2","1948",TRUE
"SOX21","11166",TRUE
"TM9SF2","9375",TRUE
"HROB","78995",TRUE
"KIF25","3834",TRUE
"IRF1","3659",TRUE
"UPF3B","65109",TRUE
"RNF113A","7737",TRUE
"SEPTIN6","23157",TRUE
"TMEM255A","55026",TRUE
"NDUFA1","4694",TRUE
"AMELX","265",TRUE
"DMAC2L","27109",TRUE
"BMP4","652",TRUE
"PTGER2","5732",TRUE
"FAM193A","8603",TRUE
"GRK4","2868",TRUE
"SOX9","6662",TRUE
"TEKT3","64518",TRUE
"HS3ST3B1","9953",TRUE
"SLC25A35","399512",TRUE
"MRPS7","51081",TRUE
"GGA3","23163",TRUE
"ARMC7","79637",TRUE
"NUP85","79902",TRUE
"SLC25A19","60386",TRUE
"MIF4GD","57409",TRUE
"NT5C","30833",TRUE
"MSTO1","55154",TRUE
"TTF1","7270",TRUE
"GTF3C4","9329",TRUE
"DDX31","64794",TRUE
"BARHL1","56751",TRUE
"KIR2DL1","3802",TRUE
"PPP1R12C","54776",TRUE
"MBOAT7","79143",TRUE
"SRMS","6725",TRUE
"OPRL1","4987",TRUE
"SLC2A4RG","56731",TRUE
"FNDC11","79025",TRUE
"PPDPF","79144",TRUE
"IL1B","3553",TRUE
"PLGLB2","5342",TRUE
"IL37","27178",TRUE
"CHCHD5","84269",TRUE
"PAX8","7849",TRUE
"INSIG2","51141",TRUE
"POLR1B","84172",TRUE
"CCDC93","54520",TRUE
"PSD4","23550",TRUE
"SLC25A23","79085",TRUE
"PSPN","5623",TRUE
"GTF2F1","2962",TRUE
"ALKBH7","84266",TRUE
"CLPP","8192",TRUE
"TNFSF9","8744",TRUE
"GRIA3","2892",TRUE
"THOC2","57187",TRUE
"MED1","5469",TRUE
"RPL23","9349",TRUE
"ATG4C","84938",TRUE
"CD70","970",TRUE
"C3","718",TRUE
"SH2D3A","10045",TRUE
"TRIP10","9322",TRUE
"GPR108","56927",TRUE
"TNFSF14","8740",TRUE
"FOSB","2354",TRUE
"OPA3","80207",TRUE
"SNRPD2","6633",TRUE
"RTN2","6253",TRUE
"EML2","24139",TRUE
"VASP","7408",TRUE
"SYMPK","8189",TRUE
"GPCPD1","56261",TRUE
"SDCBP2","27111",TRUE
"PANK2","80025",TRUE
"TGM3","7053",TRUE
"GNRH2","2797",TRUE
"FOXA2","3170",TRUE
"GZF1","64412",TRUE
"PAX1","5075",TRUE
"NAPB","63908",TRUE
"CENPB","1059",TRUE
"PSMF1","9491",TRUE
"NKX2-2","4821",TRUE
"DTD1","92675",TRUE
"RBCK1","10616",TRUE
"TMX4","56255",TRUE
"CST11","140880",TRUE
"STK35","140901",TRUE
"SNRPB","6628",TRUE
"NRSN2","80023",TRUE
"AP5S1","55317",TRUE
"RRBP1","6238",TRUE
"BMP2","650",TRUE
"ZNF133","7692",TRUE
"FLRT3","23767",TRUE
"OVOL2","58495",TRUE
"PCSK2","5126",TRUE
"MKKS","8195",TRUE
"BFSP1","631",TRUE
"DSTN","11034",TRUE
"SNRPB2","6629",TRUE
"MGME1","92667",TRUE
"LRRN4","164312",TRUE
"TBC1D20","128637",TRUE
"ITPA","3704",TRUE
"TCF15","6939",TRUE
"OTOR","56914",TRUE
"MCM8","84515",TRUE
"TMEM74B","55321",TRUE
"FAM110A","83541",TRUE
"MRPS26","64949",TRUE
"NCLN","56926",TRUE
"CITED1","4435",TRUE
"HNRNPR","10236",TRUE
"ZNF436","80818",TRUE
"MAX","4149",TRUE
"ARMCX5","64860",TRUE
"GDF5","8200",TRUE
"MMP24","10893",TRUE
"NECAB3","63941",TRUE
"ID1","3397",TRUE
"RALY","22913",TRUE
"DYNLRB1","83658",TRUE
"EIF2S2","8894",TRUE
"ERGIC3","51614",TRUE
"ROMO1","140823",TRUE
"BPIFB1","92747",TRUE
"CEP250","11190",TRUE
"PLAGL2","5326",TRUE
"MMP24OS","101410538",TRUE
"GRPR","2925",TRUE
"KDM5C","8242",TRUE
"AMOT","154796",TRUE
"TMEM115","11070",TRUE
"PSMB2","5690",TRUE
"AGO3","192669",TRUE
"UROD","7389",TRUE
"ST3GAL3","6487",TRUE
"TMEM53","79639",TRUE
"HECTD3","79654",TRUE
"KLC1","3831",TRUE
"XRCC3","7517",TRUE
"TUBGCP3","10426",TRUE
"MCF2L","23263",TRUE
"F10","2159",TRUE
"PCID2","55795",TRUE
"PROZ","8858",TRUE
"SLURP1","57152",TRUE
"LRFN3","79414",TRUE
"IGFLR1","79713",TRUE
"CAPNS1","826",TRUE
"PDCD2L","84306",TRUE
"RBM42","79171",TRUE
"KIRREL2","84063",TRUE
"UBA2","10054",TRUE
"FFAR2","2867",TRUE
"HCST","10870",TRUE
"COX6B1","1340",TRUE
"THRA","7067",TRUE
"CCR7","1236",TRUE
"NR1D1","9572",TRUE
"FRMD8","83786",TRUE
"PRDX5","25824",TRUE
"BCL2L12","83596",TRUE
"IRF3","3661",TRUE
"PRMT1","3276",TRUE
"RRAS","6237",TRUE
"PRRG2","5639",TRUE
"SCAF1","58506",TRUE
"PRR12","57479",TRUE
"FLRT1","23769",TRUE
"ASL","435",TRUE
"SBDS","51119",TRUE
"STAT5A","6776",TRUE
"WNK4","65266",TRUE
"BECN1","8678",TRUE
"PRKCG","5582",TRUE
"TRAP1","10131",TRUE
"GLIS2","84662",TRUE
"NSRP1","84081",TRUE
"DNAJC8","22826",TRUE
"AHDC1","27245",TRUE
"IFI6","2537",TRUE
"DACH2","117154",TRUE
"ZNF384","171017",TRUE
"EMG1","10436",TRUE
"SSX1","6756",TRUE
"UXT","8409",TRUE
"CFP","5199",TRUE
"ELK1","2002",TRUE
"TIMM17B","10245",TRUE
"PCNX4","64430",TRUE
"ATG14","22863",TRUE
"KTN1","3895",TRUE
"SIX1","6495",TRUE
"RHOJ","57381",TRUE
"DLGAP5","9787",TRUE
"L3HYPDH","112849",TRUE
"HSPA2","3306",TRUE
"ZBTB1","22890",TRUE
"TRMT5","57570",TRUE
"SGPP1","81537",TRUE
"PLEKHG3","26030",TRUE
"PZP","5858",TRUE
"PRDM7","11105",TRUE
"RHOT1","55288",TRUE
"EVI2A","2123",TRUE
"DYNC2I1","55112",TRUE
"AIF1L","83543",TRUE
"FAM78A","286336",TRUE
"NUP214","8021",TRUE
"CTAG2","30848",TRUE
"AVPR2","554",TRUE
"SLC10A3","8273",TRUE
"MAP2K2","5605",TRUE
"HNRNPH2","3188",TRUE
"ARMCX1","51309",TRUE
"TMEM35A","59353",TRUE
"TIMM8A","1678",TRUE
"ZC4H2","55906",TRUE
"CANX","821",TRUE
"INTS11","54973",TRUE
"IPPK","64768",TRUE
"ZNF484","83744",TRUE
"FGD3","89846",TRUE
"HIVEP3","59269",TRUE
"PPCS","79717",TRUE
"EDN2","1907",TRUE
"BCL11B","64919",TRUE
"COX7C","1350",TRUE
"TRAF2","7186",TRUE
"ABHD8","79575",TRUE
"ATP13A4","84239",TRUE
"PLAAT1","57110",TRUE
"HELB","92797",TRUE
"RAP1B","5908",TRUE
"TSPAN8","7103",TRUE
"BEST3","144453",TRUE
"RAB3IP","117177",TRUE
"PTPRB","5787",TRUE
"DYRK2","8445",TRUE
"YEATS4","8089",TRUE
"TAS2R3","50831",TRUE
"TAS2R4","50832",TRUE
"TAS2R5","54429",TRUE
"CRYGN","155051",TRUE
"LRRC61","65999",TRUE
"IDUA","3425",TRUE
"FGFRL1","53834",TRUE
"TMEM175","84286",TRUE
"AUNIP","79000",TRUE
"PIN1","5300",TRUE
"FBXL12","54850",TRUE
"EMC1","23065",TRUE
"PLA2G5","5322",TRUE
"UBR4","23352",TRUE
"HP1BP3","50809",TRUE
"ADGRE2","30817",TRUE
"SIN3B","23309",TRUE
"SLC35E1","79939",TRUE
"EPS15L1","58513",TRUE
"KLF2","10365",TRUE
"OR7C1","26664",TRUE
"F2RL3","9002",TRUE
"UQCR11","10975",TRUE
"GFER","2671",TRUE
"SYNGR3","9143",TRUE
"PKMYT1","9088",TRUE
"WFIKKN1","117166",TRUE
"WDR24","84219",TRUE
"FBXL16","146330",TRUE
"CHTF18","63922",TRUE
"GNG13","51764",TRUE
"MACF1","23499",TRUE
"SMARCA4","6597",TRUE
"KDM4B","23030",TRUE
"TICAM1","148022",TRUE
"METTL25","84190",TRUE
"IL17B","27190",TRUE
"EMC6","83460",TRUE
"METTL16","79066",TRUE
"TUBA4A","7277",TRUE
"VIL1","7429",TRUE
"AAMP","14",TRUE
"PNKD","25953",TRUE
"TNFRSF19","55504",TRUE
"RNF6","6049",TRUE
"ECHS1","1892",TRUE
"ZNF835","90485",TRUE
"AKAP9","10142",TRUE
"GNG11","2791",TRUE
"SEM1","7979",TRUE
"GNGT1","2792",TRUE
"HIP1","3092",TRUE
"PTPN12","5782",TRUE
"POR","5447",TRUE
"FGL2","10875",TRUE
"STYXL1","51657",TRUE
"STEAP4","79689",TRUE
"GNAI1","2770",TRUE
"PEX1","5189",TRUE
"MTERF1","7978",TRUE
"SGCE","8910",TRUE
"RBM48","84060",TRUE
"CASD1","64921",TRUE
"ZNF780B","163131",TRUE
"LRFN1","57622",TRUE
"ZFP36","7538",TRUE
"SRD5A3","79644",TRUE
"SPINK2","6691",TRUE
"RASL11B","65997",TRUE
"PAICS","10606",TRUE
"KDR","3791",TRUE
"PPAT","5471",TRUE
"TUBGCP6","85378",TRUE
"ADM2","79924",TRUE
"DGCR6L","85359",TRUE
"DGCR8","54487",TRUE
"ASPHD2","57168",TRUE
"VPREB3","29802",TRUE
"SDF2L1","23753",TRUE
"GAL3ST1","9514",TRUE
"YWHAH","7533",TRUE
"RFPL2","10739",TRUE
"GNAZ","2781",TRUE
"MGAT3","4248",TRUE
"ADORA2A","135",TRUE
"ATF4","468",TRUE
"A4GALT","53947",TRUE
"CDC42EP1","11135",TRUE
"APOL3","80833",TRUE
"MCHR1","2847",TRUE
"TPST2","8459",TRUE
"BAIAP2L2","80115",TRUE
"MPST","4357",TRUE
"GALR3","8484",TRUE
"TST","7263",TRUE
"APOL2","23780",TRUE
"RAC2","5880",TRUE
"LIF","3976",TRUE
"C22orf23","84645",TRUE
"APOBEC3A","200315",TRUE
"APOBEC3F","200316",TRUE
"RIBC2","26150",TRUE
"KRT17","3872",TRUE
"EMC4","51234",TRUE
"RNF112","7732",TRUE
"SPECC1","92521",TRUE
"CPA4","51200",TRUE
"DOCK4","9732",TRUE
"POT1","25913",TRUE
"ATP6V1F","9296",TRUE
"LSM8","51691",TRUE
"CDHR3","222256",TRUE
"PRKRIP1","79706",TRUE
"VGF","7425",TRUE
"PODXL","5420",TRUE
"FOXP2","93986",TRUE
"STRIP2","57464",TRUE
"IFT22","64792",TRUE
"MKLN1","4289",TRUE
"DNAJB9","4189",TRUE
"FLNC","2318",TRUE
"LRRC4","64101",TRUE
"CALU","813",TRUE
"CCDC136","64753",TRUE
"SMO","6608",TRUE
"IRF5","3663",TRUE
"LRRC17","10234",TRUE
"KLHDC10","23008",TRUE
"NDUFA5","4698",TRUE
"FEZF1","389549",TRUE
"MRPS12","6183",TRUE
"MYO1B","4430",TRUE
"HOXD1","3231",TRUE
"HOXD3","3232",TRUE
"MTX2","10651",TRUE
"PDE11A","50940",TRUE
"CHN1","1123",TRUE
"GAD1","2571",TRUE
"OSGEPL1","64172",TRUE
"ORMDL1","94101",TRUE
"HAT1","8520",TRUE
"HOXD9","3235",TRUE
"HOXD10","3236",TRUE
"HOXD11","3237",TRUE
"HOXD13","3239",TRUE
"HERC2","8924",TRUE
"SNRPN","6638",TRUE
"PSMG2","56984",TRUE
"TWSG1","57045",TRUE
"ARHGAP22","58504",TRUE
"WDFY4","57705",TRUE
"EIF2AK4","440275",TRUE
"MYO5C","55930",TRUE
"CGNL1","84952",TRUE
"TMOD2","29767",TRUE
"TTBK2","146057",TRUE
"ELL3","80237",TRUE
"CCDC32","90416",TRUE
"INO80","54617",TRUE
"ICE2","79664",TRUE
"DLL4","54567",TRUE
"ALDH1A2","8854",TRUE
"MINDY2","54629",TRUE
"IVD","3712",TRUE
"KNSTRN","90417",TRUE
"DUT","1854",TRUE
"CHAC1","79094",TRUE
"CLN6","54982",TRUE
"ARPP19","10776",TRUE
"VPS13C","54832",TRUE
"CALML4","91860",TRUE
"ISLR","3671",TRUE
"THAP10","56906",TRUE
"LOXL1","4016",TRUE
"ACKR4","51554",TRUE
"ANAPC13","25847",TRUE
"MBD4","8930",TRUE
"COPB1","1315",TRUE
"PSMA1","5682",TRUE
"SUMF2","25870",TRUE
"PALLD","23022",TRUE
"SPCS3","60559",TRUE
"BBOX1","8424",TRUE
"SERGEF","26297",TRUE
"KCNC1","3746",TRUE
"TPH1","7166",TRUE
"CSRP3","8048",TRUE
"E2F8","79733",TRUE
"DCTD","1635",TRUE
"SOX15","6665",TRUE
"PIMREG","54478",TRUE
"RPAIN","84268",TRUE
"SHBG","6462",TRUE
"PLD2","5338",TRUE
"CD68","968",TRUE
"TXNDC17","84817",TRUE
"FXR2","9513",TRUE
"KIF1C","10749",TRUE
"MPDU1","9526",TRUE
"PHF20L1","51105",TRUE
"DNAAF11","23639",TRUE
"CCNT1","904",TRUE
"PUS7L","83448",TRUE
"KRI1","65095",TRUE
"ILF3","3609",TRUE
"SLC44A2","57153",TRUE
"AP1M2","10053",TRUE
"CDKN2D","1032",TRUE
"MTUS1","57509",TRUE
"KLK14","43847",TRUE
"SIGLEC9","27180",TRUE
"KLK10","5655",TRUE
"KLK8","11202",TRUE
"NGDN","25983",TRUE
"RIPK3","11035",TRUE
"ADCY4","196883",TRUE
"RAB2B","84932",TRUE
"BCL2L2","599",TRUE
"AJUBA","84962",TRUE
"DTD2","112487",TRUE
"PARP2","10038",TRUE
"HEATR5A","25938",TRUE
"FOXA1","3169",TRUE
"SNX6","58533",TRUE
"EAPP","55837",TRUE
"EGLN3","112399",TRUE
"MIS18BP1","55320",TRUE
"NRL","4901",TRUE
"RNASE1","6035",TRUE
"NEDD8","4738",TRUE
"DAD1","1603",TRUE
"TEP1","7011",TRUE
"EPB41L4A","64097",TRUE
"CDO1","1036",TRUE
"REEP5","7905",TRUE
"ITFG1","81533",TRUE
"QRICH2","84074",TRUE
"FOXJ1","2302",TRUE
"SEC14L1","6397",TRUE
"RHBDF2","79651",TRUE
"AANAT","15",TRUE
"ARHGEF6","9459",TRUE
"MAP7D3","79649",TRUE
"FGF13","2258",TRUE
"ASH2L","9070",TRUE
"TTI2","80185",TRUE
"ART1","417",TRUE
"CHRNA10","57053",TRUE
"CDKN1C","1028",TRUE
"SGO1","151648",TRUE
"RPS4Y1","6192",TRUE
"VCY1B","353513",TRUE
"VCY","9084",TRUE
"CDH15","1013",TRUE
"KLF16","83855",TRUE
"PGAP6","58986",TRUE
"DOHH","83475",TRUE
"MAU2","23383",TRUE
"SHC2","25759",TRUE
"PLPPR3","79948",TRUE
"ABHD17A","81926",TRUE
"LBP","3929",TRUE
"SYT5","6861",TRUE
"TNNI3","7137",TRUE
"CBFA2T3","863",TRUE
"GAMT","2593",TRUE
"PUDP","8226",TRUE
"ERMARD","55780",TRUE
"PHF10","55274",TRUE
"CRACR2A","84766",TRUE
"NXNL2","158046",TRUE
"STARD8","9754",TRUE
"NALF2","27112",TRUE
"GDPD2","54857",TRUE
"SAT1","6303",TRUE
"GNL3L","54552",TRUE
"SH3BP4","23677",TRUE
"MOSPD2","158747",TRUE
"DOCK6","57572",TRUE
"ECSIT","51295",TRUE
"LDLR","3949",TRUE
"ELOF1","84337",TRUE
"ANGPTL8","55908",TRUE
"PRKCSH","5589",TRUE
"CNN1","1264",TRUE
"CDC16","8881",TRUE
"THEM6","51337",TRUE
"NECTIN2","5819",TRUE
"APOE","348",TRUE
"TOMM40","10452",TRUE
"APOC1","341",TRUE
"GADD45G","10912",TRUE
"LRCH2","57631",TRUE
"XPO7","23039",TRUE
"ACE2","59272",TRUE
"FAM98C","147965",TRUE
"SAFB2","9667",TRUE
"RPL36","25873",TRUE
"ATP8B3","148229",TRUE
"GDF1","2657",TRUE
"NCAN","1463",TRUE
"KIF1A","547",TRUE
"GTPBP3","84705",TRUE
"BST2","684",TRUE
"SLC27A1","376497",TRUE
"NSUN5","55695",TRUE
"COLGALT1","79709",TRUE
"DDA1","79016",TRUE
"MRPL34","64981",TRUE
"PGLS","25796",TRUE
"LSM7","51690",TRUE
"TULP4","56995",TRUE
"SNX9","51429",TRUE
"RTN4IP1","84816",TRUE
"QRSL1","55278",TRUE
"MTRES1","51250",TRUE
"RSPH3","83861",TRUE
"ACSBG2","81616",TRUE
"MLLT1","4298",TRUE
"FUT5","2527",TRUE
"AFDN","4301",TRUE
"ACTN4","81",TRUE
"STK33","65975",TRUE
"NDUFA10","4705",TRUE
"EPO","2056",TRUE
"ARPC1B","10095",TRUE
"CACNG6","59285",TRUE
"ZSWIM6","57688",TRUE
"FCHO1","23149",TRUE
"UNC13A","23025",TRUE
"MAP1S","55201",TRUE
"KLHDC7B","113730",TRUE
"PXDN","7837",TRUE
"SSBP4","170463",TRUE
"GDF15","9518",TRUE
"PGPEP1","54858",TRUE
"IQCN","80726",TRUE
"LSM4","25804",TRUE
"JUND","3727",TRUE
"HRC","3270",TRUE
"TRPM4","54795",TRUE
"SULT4A1","25830",TRUE
"ZNF557","79230",TRUE
"CRB3","92359",TRUE
"OLFM1","10439",TRUE
"CAMSAP1","157922",TRUE
"UBAC1","10422",TRUE
"SAG","6295",TRUE
"ZBTB46","140685",TRUE
"HELZ2","85441",TRUE
"SAMD10","140700",TRUE
"LSP1","4046",TRUE
"TNNT3","7140",TRUE
"TNNI2","7136",TRUE
"COL5A1","1289",TRUE
"ATXN10","25814",TRUE
"TUBGCP2","10844",TRUE
"CALY","50632",TRUE
"CYP2E1","1571",TRUE
"PNPLA7","375775",TRUE
"PAK4","10298",TRUE
"MNX1","3110",TRUE
"ZNF337","26152",TRUE
"CEP85","64793",TRUE
"TAF4","6874",TRUE
"GATA5","140628",TRUE
"RBBP8NL","140893",TRUE
"LAMA5","3911",TRUE
"OSBPL2","9885",TRUE
"ADRM1","11047",TRUE
"ASS1","445",TRUE
"EXOSC2","23404",TRUE
"POMT1","10585",TRUE
"UCK1","83549",TRUE
"FIBCD1","84929",TRUE
"CHMP2A","27243",TRUE
"UBE2M","9040",TRUE
"TRIM28","10155",TRUE
"METTL26","84326",TRUE
"YIPF2","78992",TRUE
"ATG4D","84971",TRUE
"EIF2S3","1968",TRUE
"TMEM160","54958",TRUE
"ZC3H4","23211",TRUE
"NPAS1","4861",TRUE
"GMFG","9535",TRUE
"MAP3K10","4294",TRUE
"ARHGEF16","27237",TRUE
"LRRC47","57470",TRUE
"SESN2","83667",TRUE
"SMPDL3B","27293",TRUE
"ATP5IF1","93974",TRUE
"MED18","54797",TRUE
"THEMIS2","9473",TRUE
"CLIP1","6249",TRUE
"HIP1R","9026",TRUE
"ZNF317","57693",TRUE
"PPAN","56342",TRUE
"EIF3G","8666",TRUE
"ANGPTL6","83854",TRUE
"SHFL","55337",TRUE
"DNMT1","1786",TRUE
"ZNF426","79088",TRUE
"SLC6A8","6535",TRUE
"PNCK","139728",TRUE
"DKC1","1736",TRUE
"PLXNA3","55558",TRUE
"DUSP9","1852",TRUE
"MPP1","4354",TRUE
"ZNF331","55422",TRUE
"ZNF236","7776",TRUE
"SLC7A10","56301",TRUE
"LRP3","4037",TRUE
"MTRFR","91574",TRUE
"NOL11","25926",TRUE
"UBE4B","10277",TRUE
"CASZ1","54897",TRUE
"PKDREJ","10343",TRUE
"HSD17B3","3293",TRUE
"HABP4","22927",TRUE
"SLC35D2","11046",TRUE
"PRRG1","5638",TRUE
"UBA1","7317",TRUE
"RGN","9104",TRUE
"POLN","353497",TRUE
"PPIL4","85313",TRUE
"ULBP2","80328",TRUE
"AKAP12","9590",TRUE
"SYNE1","23345",TRUE
"ULBP3","79465",TRUE
"LATS1","9113",TRUE
"EPS8L1","54869",TRUE
"AAR2","25980",TRUE
"TTLL9","164395",TRUE
"BPIFA2","140683",TRUE
"RBM39","9584",TRUE
"ZNF341","84905",TRUE
"GGT7","2686",TRUE
"ACSS2","55902",TRUE
"EDA2R","60401",TRUE
"ARHGEF9","23229",TRUE
"C1QL1","10882",TRUE
"GFAP","2670",TRUE
"ATP6V1E1","529",TRUE
"ZNF227","7770",TRUE
"ZNF428","126299",TRUE
"ZNF141","7700",TRUE
"CCL25","6370",TRUE
"COX4I1","1327",TRUE
"EMC8","10328",TRUE
"GSE1","23199",TRUE
"GINS2","51659",TRUE
"CHMP1A","5119",TRUE
"SH3BGRL","6451",TRUE
"COX7B","1349",TRUE
"F12","2161",TRUE
"PRR7","80758",TRUE
"NFATC1","4772",TRUE
"IDO1","3620",TRUE
"CAP1","10487",TRUE
"PPT1","5538",TRUE
"RAB11FIP4","84440",TRUE
"RLIM","51132",TRUE
"ABCB7","22",TRUE
"TRAF3","7187",TRUE
"HAUS8","93323",TRUE
"MRPS25","64432",TRUE
"SH3BP5","9467",TRUE
"HACL1","26061",TRUE
"TBC1D5","9779",TRUE
"CAPN7","23473",TRUE
"RFTN1","23180",TRUE
"RBSN","64145",TRUE
"GALNT15","117248",TRUE
"SLC6A6","6533",TRUE
"KCNC3","3748",TRUE
"NAPSA","9476",TRUE
"NR1H2","7376",TRUE
"LRRC4B","94030",TRUE
"PDLIM4","8572",TRUE
"KIF3A","11127",TRUE
"MGAT1","4245",TRUE
"GFPT2","9945",TRUE
"TUBG1","7283",TRUE
"PSME3","10197",TRUE
"RPL27","6155",TRUE
"PSMC3IP","29893",TRUE
"AOC3","8639",TRUE
"ACLY","47",TRUE
"VPS25","84313",TRUE
"RAMP2","10266",TRUE
"AOC2","314",TRUE
"NDUFA2","4695",TRUE
"ANKHD1","54882",TRUE
"DIAPH1","1729",TRUE
"NDFIP1","80762",TRUE
"UBE2D2","7322",TRUE
"EXOC4","60412",TRUE
"ACAP3","116983",TRUE
"C1orf159","54991",TRUE
"ANO1","55107",TRUE
"PPFIA1","8500",TRUE
