,arc1,arc2,arc3,arc4,arc5
SRSF2,8.243928076669015,7.787758111804765,7.648862701676153,7.701768493465854,7.608226897048815
SRSF3,8.299619026004983,8.464902991585172,7.717250093430578,7.593965110734372,7.8974274321546485
SRSF4,6.602952146950844,6.613525573237158,6.502551670758988,6.330215871701622,6.379458033258118
SRSF5,7.8743157170153495,7.629119374106395,7.469149727856951,7.6169708410769585,7.771730332062475
SRSF6,7.09715828955809,6.654335715520056,6.2673083966265635,6.5164823494259485,6.2443997179522786
SRSF7,8.028758506067144,7.582248903126434,7.261031021716767,7.358517700608428,7.537811403508812
SRSF9,7.896894097838202,7.6669980022573965,7.784947155612904,7.532311059474082,7.514414879108054
SRXN1,5.1358751237232925,0.9779066532459662,3.485779531251922,6.49795805128387,3.5538109674841802
SS18,5.726468577039877,5.5645373938542155,5.519865967200034,6.09406607465543,4.97742239749033
SS18L1,4.335494855888865,5.135210626675621,4.599748116801773,3.7706071521458533,4.504003769064203
SS18L2,4.850709503360607,4.518745386123573,4.549511796445358,4.6373083805797055,4.252967066701534
SSB,7.739803313144476,6.350456156989645,6.594716131146959,7.260638787194017,6.90415734936407
SSBP1,8.643388326492017,7.359657262097889,7.348502264935799,7.788400720092363,7.844892778967189
SSBP2,3.917177572072588,4.921121282349625,4.415662811828366,3.706513629957631,5.1912353740881025
SSBP3,5.679666621864656,6.248260785186882,5.4613259227895075,5.018396207864919,6.751840749962892
SSBP4,4.321527372738678,4.935825209908428,4.879575570989065,4.755894851273544,6.014914800768097
SSC5D,-0.04763630468578817,0.7827131871161169,0.4181547686768484,1.1135831495210375,0.9437676191034623
SSH1,3.2116298366515896,3.34513347136572,3.506101983041946,4.109233444039382,3.04388988931298
SSH2,4.198661570809574,4.197788247616146,4.240039745866278,3.9311438483771655,4.4390136727059994
SSH3,3.026624375173764,1.7660328141742494,3.2910003293527703,3.81849742137228,1.5072371323660405
SSNA1,6.130992441719365,6.1788851272485905,6.271594746636499,6.183508001498175,5.909916376946871
SSPN,0.639731338195022,0.12246568249521073,0.3380218412463153,1.5027027367719392,0.6943498123871387
SSR1,6.643220955021489,5.412772290163818,6.040704099922007,6.986438297327619,5.948021818237213
SSR2,7.648166953418152,7.676247392095522,7.940943279414385,8.185705490178602,7.813274967857681
SSR3,6.658449961008592,6.069257955007048,6.708262397177433,7.095329801625933,6.553034405714729
SSR4,7.7576604588087426,7.461145217277332,8.036280040634193,7.312262423527753,7.669902284096408
SSRP1,7.813757963735676,7.3959653947708635,7.0955233563734685,6.902289575095431,7.593723218292423
SSSCA1,6.047652644326409,5.343988716269975,5.323022110601307,5.654695152861556,5.548131890862277
SST,0.7226784269217417,0.3360417548297224,2.1552098521555845,0.17660137155441502,-0.1127755397399447
SSTR1,0.5474986390805996,0.5970815486317702,1.8473222207033864,0.26090829955986106,0.6762379335475741
SSTR2,-0.03834292635140368,1.9370984408029168,0.05142289509291853,0.13853968878369027,4.609555101536102
SSTR3,-0.08772072401474107,0.3241903711395184,-0.03009354066037101,-0.04032205727600541,1.0475463902811135
SSTR5,-0.7998916611356275,0.32181615695066756,1.2120255038173526,0.8294616947845088,0.08048611791656313
SSU72,6.598571168814789,6.059380417652281,6.7499918846467954,7.094112116873233,6.4002527999075305
SSX1,0.4597416166985038,0.2781381084893694,2.872161604318962,1.2626336789275587,0.7543408135236838
SSX2,0.7064020757544468,0.2511810697335928,1.3245587239403713,0.7361220441778125,0.21543647680627442
SSX2IP,4.726459634232241,5.3900412843925904,5.221983361735788,4.856019392077731,5.130366797455863
ST13,8.016392152649265,7.231137853033171,7.154839523758867,7.874133095670856,7.412406612189977
ST14,4.962387661528228,4.547957990069063,7.634538604137726,1.0046461890369547,0.04827815939694258
ST18,2.32760799690516,5.126635328585509,6.691214783597593,0.11031600669485897,4.862989878934395
ST20,2.7460105780665787,3.4045208223229206,2.9205677175549147,3.1163289036499857,2.8894573767797276
