,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-DD-AACN-01,0.44453554519691973,0.1292199810761416,0.018370395210113136,0.08558122799498082,0.32229285052184464
TCGA-DD-AAD5-01,0.0,0.0,0.365452695882225,0.14305063125320958,0.49149667286456544
TCGA-CC-A3MC-01,0.37442267880155466,0.0,0.20284934966475293,0.18316178690537263,0.2395661846283198
TCGA-DD-A73A-01,0.40664903981041267,0.13436825856781287,0.09324722138118242,0.365735480240592,0.0
TCGA-DD-AADI-01,0.3826979558306642,0.0,0.45888296960689623,0.0,0.15841907456243967
TCGA-CC-A7IG-01,0.0,0.0,0.5504331430511985,0.08511548842567707,0.3644513685231245
TCGA-G3-AAV3-01,0.21772230446062338,0.5247667518715725,0.07128549417960107,0.0,0.18622544948820316
TCGA-MI-A75H-01,0.2095569454141749,0.6356376862927609,0.15480536829306427,0.0,0.0
TCGA-DD-A73E-01,0.0,0.9231274187515168,0.0,0.0,0.07687258124848305
TCGA-2Y-A9H7-01,0.0,0.1074583812353673,0.2339942543205983,0.44945828693939244,0.20908907750464206
TCGA-CC-A8HV-01,0.0,0.0,0.27835439036387594,0.23092676012059854,0.4907188495155256
TCGA-DD-AADJ-01,0.1328804189501633,0.1406910270075613,0.39169049588743277,0.33473805815484264,0.0
TCGA-DD-AAD6-01,0.0,0.4045806831708743,0.2404488924405707,0.35497042438855486,0.0
TCGA-BC-A10S-01,0.6257188148712807,0.18076078588645175,0.19352039924226763,0.0,0.0
TCGA-LG-A9QD-01,0.5194843565603048,0.3079731444067524,0.13563463800287545,0.03690786103006743,0.0
TCGA-DD-A3A1-01,0.11459803125881729,0.09049857376148329,0.40296173124841317,0.3919416637312863,0.0
TCGA-DD-AACZ-01,0.0,0.015122807495587663,0.1919938787315661,0.3936640912167142,0.39921922255613224
TCGA-CC-A7IK-01,0.0,0.6597380458048958,0.0,0.11019886254293877,0.23006309165216549
TCGA-DD-AADO-01,0.019115183779031993,0.0,0.7524954151195158,0.1818378635502093,0.04655153755124289
TCGA-CC-A7II-01,0.0,0.0,0.2908874846249301,0.0,0.70911251537507
TCGA-RC-A6M3-01,0.00032394688284182854,0.04381790807999581,0.29094387978159386,0.11367757851332579,0.5512366867422428
TCGA-DD-AAW1-01,0.10767040220153078,0.8923295977984693,0.0,0.0,0.0
TCGA-NI-A8LF-01,0.4579551239013377,0.49033188663166877,0.0,0.000799817694081541,0.05091317177291195
TCGA-FV-A23B-01,0.06390237441091899,0.14174316020282535,0.04768952496723444,0.4476053500628848,0.29905959035613633
TCGA-DD-AADC-01,0.0,0.20274372531218043,0.16421168654524704,0.18910333601495077,0.44394125212762175
TCGA-G3-A3CJ-01,0.032733682445480625,0.7015445930380695,0.26572172451644993,0.0,0.0
TCGA-ZP-A9D1-01,0.6146820926836168,0.0,0.0,0.24054521376313207,0.14477269355325115
TCGA-DD-A73C-01,0.49899464955002365,0.33305466753870305,0.0,0.15024606098533574,0.017704621925937514
TCGA-CC-A9FU-01,0.0,0.0,0.2647495938991095,0.456868089226206,0.2783823168746845
TCGA-G3-A25X-01,0.10334690496714614,0.0,0.4710053510033224,0.0,0.4256477440295314
TCGA-DD-AACP-01,0.0,0.12527230604281991,0.29662457276124354,0.23787516795623903,0.3402279532396975
TCGA-UB-A7MB-01,0.1267803479698081,0.09126474048646484,0.0,0.6819893615199529,0.09996555002377411
TCGA-DD-AADG-01,0.08292222134388896,0.7972532545510148,0.0,0.1198245241050962,0.0
TCGA-RC-A6M6-01,0.0,0.0,0.2861979812140929,0.24180977080439242,0.4719922479815147
TCGA-DD-A4NH-01,0.03286046653645044,0.0,0.13385667358322606,0.2081405425239172,0.6251423173564064
TCGA-EP-A12J-01,0.09450130021646294,0.8722332792768939,0.0,0.0,0.033265420506643315
