,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-AZ-6601-01,0.5995951995506437,0.0,0.14833757018481455,0.0,0.2520672302645418
TCGA-AZ-4684-01,0.18066886458064446,0.0,0.4735474466637066,0.1417680525378009,0.20401563621784802
TCGA-CM-6165-01,0.0,0.0,0.3998208570131849,0.21016701328415965,0.3900121297026555
TCGA-AZ-5403-01,0.032279181905060524,0.0,0.3290421392507584,0.3328538498195407,0.3058248290246403
TCGA-AY-A8YK-01,0.0,0.028686679600956208,0.5039627210242853,0.3928309222580295,0.07451967711672884
TCGA-A6-6653-01,0.6370829363880084,0.19727200763179917,0.16564505598019252,0.0,0.0
TCGA-G4-6586-01,0.6359975927192327,0.27386908683695205,0.0,0.09013332044381528,0.0
TCGA-AA-A01P-01,0.6220601827875007,0.0,0.0,0.0,0.3779398172124993
TCGA-AA-3502-01,0.12141488802142147,0.6697039854314956,0.19829815687624966,0.0,0.010582969670833277
TCGA-AA-3697-01,0.02622584841836954,0.0,0.5513131252433046,0.3459770242908452,0.07648400204748076
TCGA-AD-6890-01,0.052285638523251306,0.0,0.4380993876769984,0.38913483333038273,0.12048014046936759
TCGA-AZ-4315-01,0.479792196413252,0.0,0.28507709340675724,0.23513071017999077,0.0
TCGA-A6-5667-01,0.0,0.0,0.08331006874913802,0.49756357380345395,0.419126357447408
TCGA-G4-6293-01,0.009156583403050055,0.0,0.785263416303784,0.1469911132156733,0.05858888707749267
TCGA-AA-3712-01,0.05495045871209322,0.0,0.39173701549517653,0.33932862816039133,0.21398389763233877
TCGA-AZ-4616-01,0.49760545398363343,0.04386629861939765,0.0,0.278351802562391,0.18017644483457784
TCGA-AA-A02K-01,0.12224105901253703,0.1026912556756218,0.12580508894600273,0.5886160620322584,0.0606465343335802
TCGA-G4-6323-01,0.0,0.4723896816674672,0.4200565431491058,0.0,0.10755377518342699
TCGA-F4-6857-01,0.1298149375809084,0.006332430094142391,0.06482370967757209,0.07891968437973554,0.7201092382676415
TCGA-DM-A282-01,0.0,0.18013579731690157,0.0,0.6115575904144168,0.20830661226868155
TCGA-DM-A1D8-01,0.10499245164835741,0.2529281127547665,0.0,0.5355815503882806,0.10649788520859554
TCGA-NH-A5IV-01,0.38445786066624904,0.36719428227136075,0.0,0.0,0.24834785706239024
TCGA-AD-6901-01,0.029140580155486387,0.06903886500983886,0.0,0.231710202474313,0.6701103523603618
TCGA-CK-6748-01,0.031106641464223057,0.0,0.0,0.3723816796521151,0.5965116788836619
TCGA-A6-6141-01,0.010192874431772638,0.37093070799387023,0.3922067530446763,0.0,0.2266696645296808
TCGA-3L-AA1B-01,0.0,0.27806280568850333,0.03690079357199444,0.17752860051352748,0.5075078002259746
TCGA-AA-3496-01,0.038875089269489495,0.0,0.3084505711693345,0.242969583085132,0.409704756476044
TCGA-CM-6170-01,0.0,0.0,0.27834447222972847,0.38229570765109255,0.3393598201191789
TCGA-AU-3779-01,0.0,0.0,0.30433520252823915,0.33658686871310944,0.3590779287586514
TCGA-G4-6315-01,0.0,0.16160575897140933,0.3747566123008274,0.4636376287277633,0.0
TCGA-G4-6310-01,0.0,0.0,0.0,0.48140377687821023,0.5185962231217898
TCGA-5M-AATA-01,0.02677933808246674,0.03807804771820052,0.16562174136439942,0.4500994669167642,0.31942140591816903
TCGA-A6-5659-01,0.0,0.0,0.029225126131070343,0.5797203975047195,0.3910544763642101
TCGA-D5-6537-01,0.24226876958206403,0.0,0.18801877746428758,0.5697124529536485,0.0
TCGA-AA-3663-01,0.5725768525076925,0.2647095003105201,0.1420660900561347,0.02064755712565276,0.0
TCGA-D5-6529-01,0.21548890992878883,0.0,0.3816589184114662,0.025538102277320476,0.37731406938242446
TCGA-D5-6927-01,0.5103526869117372,0.0,0.28393714039453116,0.0,0.20571017269373165
TCGA-A6-A565-01,0.0,0.08150052944550892,0.5111760605494988,0.0,0.4073234100049923
TCGA-A6-2675-01,0.0,0.0,0.49781631362306406,0.04303299442216843,0.45915069195476754
TCGA-G4-6306-01,0.00986380397354243,0.06913546275988534,0.36543517383701324,0.555565559429559,0.0
TCGA-G4-6320-01,0.21789622488386076,0.6372967193498671,0.01771494951916176,0.12039150965991122,0.006700596587199065
