,PC1,PC2,PC50
PT126_P3_G03_S75,7.840915491644463,-15.85866250865354,3.513746943470209
PT126_P3_G04_S76,6.127576386211002,-13.262048917210983,1.8887649490741103
PT126_P3_G11_S83,5.947068954287918,-14.987623862812608,2.3748675252767
PT126_P3_H02_S86,6.6365601686810125,-17.232095790638883,2.2539173084162196
PT126_P3_H07_S91,0.2839244301090281,-4.671698554938492,-0.33286285217196165
PT126_P3_H08_S92,7.413368710981937,-16.82284855642048,2.531058651858635
PT126_P3_H11_S95,1.0247991305773096,-6.065279282208753,-1.2099867014611276
PT126_P3_H12_S96,2.5673067287878535,-10.267734355870077,-0.6704747982433993
PT039_P121_A03_S291,2.6970048580068786,-5.025888360590659,0.07492960645964925
PT039_P121_A04_S292,-1.722969714530842,2.9895661646048706,-1.7107114080702976
PT039_P121_A07_S295,-5.294015708429449,1.7298301724755285,-2.1124616909339884
PT039_P121_A11_S299,-4.286352950502167,4.473215622077309,-1.783422008723265
PT039_P121_B01_S301,-2.1537682672094274,2.1739323745459345,0.1039112420320133
PT039_P121_B02_S302,1.0660897278904713,-6.156082290534188,0.6340795088944786
PT039_P121_B05_S305,-3.1348108783864195,3.299727022091022,-1.8068430751824223
PT039_P121_B06_S306,4.3323341175283385,-12.32309598933507,2.065709368505415
PT039_P121_B07_S307,-4.085772605333993,4.6347268364038126,-2.197872071523575
PT039_P121_B09_S309,-1.131741056056026,-2.2525968871034014,-0.7728379738181455
PT039_P121_B11_S311,-1.2834521871687108,2.010889383658014,-1.6365038454432395
PT039_P121_B12_S312,0.25596718238368815,-1.3966718431948262,2.746403419668537
PT039_P121_C01_S313,2.104292931176374,-9.371673017931979,0.9585861631415007
PT039_P121_C04_S316,-0.9743170817305415,3.8011906675577367,-1.8127708580641158
PT039_P121_C08_S320,-3.6736569147804885,2.0938713145041263,-1.3007054958448259
PT039_P121_C09_S321,0.6812942896182848,-5.900633609513938,0.6730089848520711
PT039_P121_C10_S322,5.82394258043883,0.4272123887773712,0.6536084951154195
PT039_P121_D01_S325,-0.10054347345198211,-1.2433298464165223,-0.652486594756221
PT039_P121_D02_S326,-3.7626432306317907,4.949448012978276,-2.2951071752333583
PT039_P121_D05_S329,0.48826091476357386,-5.951349998277179,-0.481484244865173
PT039_P121_D08_S332,-2.0294563766146347,2.617117354097202,1.1167766672693227
PT039_P121_D09_S333,-0.5244473814013798,0.37834014483641587,-0.22840321917818723
PT039_P121_D11_S335,-2.44734301415003,2.269908919268281,1.3560259073390888
PT039_P121_D12_S336,-2.2276790177331494,1.1634351113533976,-1.465749311687012
PT039_P121_E01_S337,-2.7958714541519107,2.522547474266988,-1.2500174805956323
PT039_P121_E02_S338,-0.3728797221059867,-2.1377315498003764,-0.6713767591455544
PT039_P121_E04_S340,2.168113287785123,-4.477646281623556,-1.1948757475780085
PT084_P121_E06_S342,-1.0088799183842714,-2.6978680054135324,-1.6007709720481071
PT084_P121_F02_S350,3.9703837684564847,-10.40386931042661,1.246289272561011
PT084_P121_F03_S351,-2.199093516310177,1.1698901494467364,-1.0873847754789052
PT084_P121_F04_S352,7.02475239932671,-14.634743384977556,2.640887261968257
PT084_P121_F05_S353,1.5476194846986469,-3.3472043954934767,0.7953866859250689
PT084_P121_F07_S355,1.5244402321192487,8.610165676388267,-1.3035054966057054
PT084_P121_F08_S356,1.4615060782760232,7.45655093890429,-1.7528405774707185
PT084_P121_G01_S361,0.7052269771273749,4.0136964307782215,-1.325183616693221
PT084_P121_G05_S365,-3.1157376438096533,1.2827071076266643,0.36888052852464853
PT084_P121_G12_S372,3.12962438768298,7.482192438692459,-0.10755667675688446
PT084_P121_H01_S373,-0.8606800064842579,3.4671077520323874,-1.555313027141121
PT084_P121_H09_S381,6.504810207434219,-15.184421818049465,1.8956042692061699
PT084_P121_H10_S382,-1.8883123314222519,-0.5381310023578241,-0.08597409794296738
PT084_P121_H12_S384,-2.467237272445072,-1.1892008048661515,0.6884425605858758
PT039_P10_A03_S195,-2.843924846006041,4.051232172309019,-2.147878682235288
PT039_P10_A09_S201,-2.8396663166646237,2.750364753341786,-2.525591469368658
PT039_P10_A12_S204,1.1999526257929358,-1.719833359731587,-2.3036296169043835
PT039_P10_B02_S206,-3.4740318411879967,4.662916940506563,-1.6570957457122002
PT039_P10_B07_S211,-1.3601690884722686,0.25639172652707803,-2.4947362311521473
PT039_P10_C03_S219,-4.305294836895173,4.725303825378847,-3.021741311455714
PT039_P10_C10_S226,-5.604007260789769,3.9097887554428405,-2.795398279351473
PT039_P10_C12_S228,-4.771185398747225,4.763777034732877,-2.1016174992060144
PT039_P10_D03_S231,-2.167449046419399,3.0294663581287433,-2.204931488720257
PT039_P10_D09_S237,0.3841175783504657,-2.919280696410281,-0.87256689359289
PT039_P10_G03_S267,-3.3749316150908566,3.6065971868695996,-1.3506294678513382
PT039_P10_G06_S270,-1.3255339273164601,0.12748107681651527,-1.1697287466286355
