tumor,PC1,PC2,PC3
287,-8.210199687460344,16.61834235663329,-3.065060193293614
288,-11.183197767321712,20.519363773567555,29.37926244725992
289,0.02614227393384518,24.413031628454,-22.595030591253458
290,4.1718231924285805,29.85291509567757,8.690311595950808
291,-19.074266043057747,5.160269997289692,5.986298012361632
292,-11.410722929086987,10.462415750381998,3.3405988666167876
293,22.460326112713698,-8.802078290977526,-17.64806059819082
294,-25.0425816170603,-2.203877018537625,10.067645192309076
295,-2.0760484875269487,11.06781296478347,8.229737634096052
296,-22.499742029936453,-1.0258452008223025,9.31795483479605
297,-6.429553640682119,6.15326696027717,-0.7277284323785477
298,-8.757395080502471,0.04799488123766057,-2.0319331607457167
299,9.129040125091464,-4.600832317020035,-31.91607208593866
300,20.427914834738438,10.492645247507882,0.37202508388805616
301,11.855819666380642,3.9660035103504776,12.472611412570231
302,22.695572537610435,8.839635166905355,1.0481571125336078
303,-24.915800538011737,-6.07753065044364,-3.633832938606909
304,-24.43024808628839,17.523967583004442,2.046815158686924
305,18.72913951379521,13.298970341664155,-12.296583512975412
306,5.821631919632795,13.687770728033204,-3.23670095723261
307,6.867746117130788,12.557166187390953,-12.869552118153912
308,-0.450109244482804,13.978704656092662,16.700448953809317
309,-11.692821842723982,2.255293566956049,-6.198529457934332
310,-3.093815663532752,21.841077443124355,4.580777077624258
311,12.908277585202944,14.75748851448364,-21.19802702158634
312,-47.528777161163525,-23.657370817220386,-21.850227661017392
313,17.700350137535843,17.607347407107387,8.308346106090674
314,17.625531712341232,2.5608048445685077,1.0170456469801346
315,18.336809829505437,-6.402118364173994,-18.79966022186102
316,9.105447479932995,8.233563035578788,20.516010097388044
317,18.514238493091554,-9.753815167954826,-1.7334436645420666
318,25.54260010645009,10.568488525823641,9.649597499266223
319,-39.7948227462648,-29.18306226013696,8.865165029654326
320,18.114541892608315,-8.2452522859609,9.198182735544435
321,0.8440655984557232,-3.999777816721982,-17.34383445089771
322,33.35962080908712,-13.989801829460506,-4.877127197388511
323,18.892907877291275,-3.5025763832383507,3.575877470430238
324,-4.77854168053962,-16.500249002077684,2.790997017739602
325,18.990864973025673,-23.353360518909902,14.190397233939544
326,32.88710492697695,-23.921080408482432,-1.2372188227282475
327,-10.059021742978347,-31.44679751887198,24.327826519573925
328,24.640860335843406,-0.775993448119157,15.325644281890137
329,19.543769772648545,-4.211564180967365,-14.043218088949903
330,3.3595562466848787,6.238839930405407,38.6412099508115
331,5.95211133857829,-11.30883092265177,13.826667033431802
332,18.913419107847837,-21.678305615027146,-8.265179339326012
333,-30.011048032525366,-24.75242587376784,-19.861569511208728
334,-24.50349521608297,-8.047069565520044,-3.676973210292
335,-31.56659386473598,-13.04698509837729,-5.587811987885089
336,14.529735191545328,-1.2438999949810916,-4.355326625893224
337,25.11049972367778,-2.1333353899722414,18.027921086391675
338,10.724086965448713,0.38579052887718884,3.340930704462936
339,16.58315847673745,2.3911747907762506,-29.67479477745462
340,23.558463336525616,0.45030251611916944,2.221644595710048
341,20.169170027398437,5.47199742303787,-1.1204626560207018
342,14.349235626721716,0.8971894362294413,-8.562880236959899
343,-7.118630992941054,19.80148935393034,18.75783077098916
344,-22.25293655396472,-7.153566302062137,-17.74207344326553
345,14.250239902659406,-1.8215773379542752,2.9550157627501714
346,3.2725442737556265,13.011321278352561,16.008288684732136
347,13.269748032172688,9.219212406654197,11.257687253644153
348,-22.310356649263777,-18.953600312465554,-1.4557534414412077
349,28.892410806099814,2.8316427170623792,2.9840125303806726
350,-0.7173979874358731,-11.210197294584157,7.973422280482377
351,-38.635976761548655,-17.830327897568324,-13.036114465077954
352,-32.72413981954916,-30.214509267527152,-10.32967506855137
353,9.795260255538942,8.76572842489577,21.964064714734683
354,-30.072081261499104,-36.92423682734446,-5.235828124479493
355,32.68996605184011,-21.05996769785844,-21.15019498709995
356,0.6796676701184644,-20.845422680597736,5.369630741070525
357,32.681200398917795,-7.178089179710716,-12.126680867719557
358,9.457480045590763,-3.337042036651373,28.429631441394395
359,15.846548768346794,-28.992518287598802,-0.03134843810001173
360,-5.307381276358868,-0.4633660911685019,-19.990239819616292
361,25.983696969534446,-4.14724822396623,7.107809634299619
362,16.91363592834448,-16.788701569954828,3.556348058932114
363,11.281067582348618,1.7609984320026493,-24.16790300909456
364,45.27217928264911,-0.7628601706849861,-14.027520667235487
365,24.83381432143213,-7.882007833193971,-15.077521754378017
366,17.745148282218732,-0.8235368488004485,-12.47363649749567
367,22.061370472589754,-1.3168836998953288,-1.2666513845505187
