,arc1,arc2,arc3,arc4,arc5,arc6,arc7
STARD3NL,6.223552835883467,6.441308477495461,6.733067029921684,6.1511013395056,6.413775747176813,5.966487091116991,5.638366548946633
CD9,6.830904902022141,6.506195304954451,9.997261513110947,6.428657646351527,6.401903315202414,6.551656023133596,6.503579643569951
NCAPD2,7.343220175493043,5.40211944192571,6.9112546480115356,6.584261208010699,6.613223993153949,6.819673972676149,5.887184422631807
IFFO1,3.5772064971203505,4.016456085941995,4.231089497296479,3.8656393741395183,4.519638137735207,1.9248536093522102,4.123395708555945
GIPR,0.6438369993046604,0.3895708503976334,2.4712666150529987,1.4066396218603123,2.113717348517077,1.2824584309495684,1.0276644993856445
PHF7,2.880865915631914,2.4684490791745444,3.21619964536871,3.1679362732523013,2.7670149731715137,2.9234978399879354,2.228196702018913
NISCH,4.687986261256864,4.117448716032709,5.349466508955314,5.230513076532681,5.4539503604994355,3.915476537980809,5.238922100081714
STAB1,0.09758977829641902,0.5222456120084382,-0.026326454339041794,0.268988916877654,0.34407533290610925,0.1545492994380099,0.09868407941372798
FUZ,2.3653437479465858,3.604636573130123,4.447198929256837,3.479182906366444,4.299252840720401,1.923197660796208,2.6435824477775682
SLC6A13,0.13695635487824614,0.12496033061982305,0.3011497598868087,0.3474730029050477,0.29024011692915214,0.2312982019868966,-0.03136273575733303
IDS,5.885451438437495,6.181487103778641,6.794984426586314,6.257663223337226,5.5637151670585565,5.337229304211519,5.267351085232844
PRSS3,2.6414667989530702,0.5899107693688359,1.0111702493169428,0.7705762390916202,0.827750414526798,0.40048423127618604,-0.6231550080653391
ZNF200,2.9939781566910724,2.85918032918665,3.2555960442973686,3.5178835548271574,3.122537755002996,2.82209824317474,2.144250994960019
CD4,0.35312681920333877,0.5179938797903009,0.10489317621300187,0.555261637649609,0.685575562025242,-0.02278990593246777,1.536965831439724
LRRC23,2.538470665908779,3.389744277414644,3.306102410583911,2.4389769635013923,3.6404948551548078,2.524822391036233,2.889110375730622
HFE,3.1764329919311405,3.5739261212693427,4.3341349331598495,4.422939156251082,4.684989375899257,3.740785231266584,4.732498748001952
SCMH1,4.322425533476571,4.15302448928524,4.3675622252385455,4.960272888435512,5.051060519564308,3.9158420277804784,4.493186165975062
FYN,5.4374506143154155,6.566635781174778,6.871185106407022,6.425910601794975,5.004207332559077,3.520368130871557,6.239084705339509
HIVEP2,2.343874544394887,2.8691283072384515,2.5725518104736325,3.667414117647077,3.037257988186509,1.7789069601600664,1.9911502900825768
FMO1,-0.17715300213543594,0.15188319072426126,0.21507708487036384,0.030545269943352084,0.02938576587918878,0.05739654726866177,0.26930668485128595
LYPLA2,5.942247768007568,5.411182540912356,5.3709248665127785,6.0794532897095275,6.129654481822597,6.115551909168803,5.196894280548928
CLCN6,3.153074989914647,2.676829357954018,2.7211687414797225,4.10429751008714,3.880629485790503,3.059793749702893,3.07735925081376
MRC2,3.5189534481943783,7.1333193762008165,6.655964132158428,6.488958178113219,6.945655446120453,1.884778415371457,5.855137757700904
TSPAN9,3.105002015387163,5.326690114114486,4.796152493638819,4.008434177222419,3.215400636896467,2.061183571408322,3.6707288102056572
BTBD7,3.8447250495268266,3.266920625773203,2.9016763884828007,3.792234381978981,3.4266794870104453,2.751645372910878,3.2506645280471216
APBA3,3.6482228017137723,3.606778311272631,4.003465897236111,4.155087573461956,4.031223942803605,3.2156227496587233,3.384708046487595
MKS1,3.227180569104571,3.1772295813411384,4.026711388191124,3.6377889694490584,4.086287099220687,2.9484366290887096,3.1642636030708453
ABHD5,5.132765369152274,4.720033657464413,4.29907617584129,4.902655341122415,4.289470283140391,4.637190879870059,3.650751258337751
AKAP8L,4.7225051875251705,5.138973890551486,5.501051356619616,5.206726947414224,5.454540514802034,4.561600734176182,4.054874411548374
MBTD1,2.6576062442829134,2.590836644662399,3.10721318683158,3.1100034624799573,3.1975891215710575,2.720467915912854,2.2987143471065536
UTP18,6.191701635298516,5.0673644467987735,5.789969254137105,5.282500649228719,5.553481734916282,5.52331717697257,4.756355541551793
RNF216,4.2264646980829506,3.9852590100550924,4.925312765800241,4.681050469544795,4.934615205562604,3.5974797900474296,4.873652629575657
TTC19,4.928728830747324,4.866570014125675,5.943762169278278,4.929818910007208,4.825795137741366,5.02712145622244,4.775976089681235
PTBP1,8.194302258944102,7.137285741805032,8.169312397313162,8.135177176127739,7.817505016984829,7.899981395263766,7.288926107359084
DPF1,3.104227383920688,1.4755066057603377,2.9785400185505577,2.5699859192929346,2.6604562617550402,1.8505519206112393,1.316055960238919
SYT7,0.492953400474862,1.1707103130670986,-0.2497622689786071,0.9547507878041879,0.9392672868316327,0.13430659457735805,0.4015751235598366
LARS2,4.057293209510631,3.166814518634707,4.407815220801016,4.061007739022467,3.994706947151161,3.515067888288572,3.114049241133052
PIK3C2A,4.261453151724252,3.698958491893209,4.568921066277749,4.9110986649377635,3.9263138359959324,3.954725616992551,3.8802258225741797
PLAUR,7.639881860247282,7.306810762725334,3.8990166157416644,6.819688226037335,5.605672849353746,5.622106653268834,5.674113364869866
ANLN,8.28627225674425,5.785386161572424,7.675131204379674,7.685464750952978,6.971932979549153,7.407529768518444,6.556961907487777
WIZ,3.968994389909676,3.860096242679515,4.334698848113487,4.0079594172394195,4.348474652323544,3.347552701410175,4.531996935066015
RABGAP1,4.218741614317377,4.473352566542551,5.130693221823656,4.994677090222151,4.667396491389956,3.6044182404550416,4.616031974211119
DCN,0.832194275046531,4.7900777626610385,0.21435023856213986,2.9359607241948327,3.5481353744182997,-1.7438861421048433,3.8249734949659677
QPCTL,3.083327010674398,3.5388382904471425,3.1911176094063363,3.91148782151789,3.8170518241787392,3.3575233306181236,4.002641343094151
PPP5C,6.2403671987346865,4.882647523239511,6.769795601191133,6.501700735839378,6.2908273951055,5.747192794793909,5.616429387345679
CEP68,1.9792278487023798,2.4607605556937444,2.498787431962164,2.5052603681512435,2.855911529817782,1.5824823328445028,2.435801335257491
MAP4K3,4.239744184260106,3.6339730558541508,4.57011174515281,4.313401928686487,4.096085210321918,3.728241585912831,3.6498772268131843
GABRA3,1.6856858717318475,1.264902940756745,0.8183271096799445,2.4581091254708847,2.3457903977338823,2.575751002183198,0.3872730282867949
BRCA1,5.101763838293782,3.0663245609332646,5.218447766123696,4.400497772895996,4.835039592091318,4.281243626008774,3.3946644241792274
ERCC1,5.640321293780541,5.781799380500136,5.5035701832758654,5.480261839763657,5.544487284035446,5.162287680923618,5.721672896252912
CD22,2.78931888758887,0.10674559608623735,0.8099907527679038,1.0470982764135641,1.0708099984372736,1.7898102024100713,0.6807323883251755
SEMA3B,2.7665123074677815,2.3553338899808978,4.690451570297948,4.268546817456798,3.853160463986393,2.8657873286223836,7.7828418045395455
MBTPS2,4.357741637213216,4.240000268852148,4.886899545219657,4.665038495800629,4.311247606952776,3.788847614238944,4.256886988991815
PRICKLE3,2.3900823727370506,1.9571109188424995,2.612837160049135,2.81446331618915,2.555968176204961,3.1873677686460695,1.921634320228648
LTF,0.9220444630694011,0.23932930318905266,0.2795390014528446,0.6380267597984104,-0.07893095941042705,0.8675503775294783,0.2474621300311287
EXTL3,4.274622874379459,4.212063866114133,4.724546518560907,4.937851532521602,4.523477609458934,2.937377229159762,4.399435861304195
NR1H4,0.1781858587048645,0.12211507256395526,0.3138447131802864,0.08629144151603943,0.004766959350321037,0.3473228741958044,0.1028214655653907
ELOVL5,6.744441684566748,7.001649143860728,7.873609203991289,7.52199390469631,7.353736780593226,6.6222826977254,6.691202524072743
ALOX5,-0.030837306455638924,0.4469667747031233,-0.16567527029833387,0.0819628802643038,-0.18824398418161417,0.4272540298184553,0.46793795200825894
KDM5D,-0.28455844946302733,2.40866684552757,2.0498666582856626,1.270621087593305,2.3587691292649127,1.8331678822848905,4.105044566214945
CALCOCO1,4.062319804363936,5.509671930219659,5.24197622743161,5.408018698174416,5.332252630294557,3.6664577883701557,5.495406363283466
UBR7,5.834310420022832,4.763482039051574,5.068735095239138,5.559378107946562,4.962260655920469,4.7427662497851895,3.8159824071889177
MAP4K5,4.996327827576405,4.454122217473488,3.885209850556647,5.156030342383799,4.5503234093905975,3.744398630779489,4.569627000781345
EHD3,3.1463732480213844,2.808281609222896,1.9213546576800788,2.8062577380354154,3.0154366158665646,0.9082832164525299,3.604941760014221
PSMC4,7.161609568162252,6.547726339330091,6.880956193624112,7.12274586286466,7.285250401017431,7.184770890121723,6.211196050310728
MAN2B2,3.1702354688760304,3.5614016629418326,3.669279878855456,4.2879081898922315,4.0763909167242485,3.089908597213037,4.46387416614933
SLC7A14,0.1454714340951792,0.35773347900233127,0.4431824324040956,0.1488036970438486,0.113528383467398,-0.06661276064612265,0.11851159239898981
CLDN11,4.685593035723915,2.3024446199936994,1.6272468200606736,3.2186456479998604,1.105746292632648,1.7820902762913946,2.6652088580218285
SLC25A39,6.942913070609693,6.532556239965625,6.9957712383507955,6.887619004445722,6.824057834884828,7.262035488942739,6.382553889015265
MVP,6.118291500405092,6.893108043512993,4.870290268925441,6.788578963404637,6.775174847754594,4.6935025785744475,6.038014856238791
NUB1,5.501734105963258,5.604194753703686,6.743349667415686,6.054837529433606,6.240684874154419,5.148085095225609,6.094706030531717
PGM3,5.545949149551819,5.480270762411603,5.4083675451363495,6.312668135856805,5.376679329012246,4.948106374356991,5.217223888082684
RWDD2A,1.742217611753408,2.5911239473937835,2.478049344230338,2.3643367764203185,1.965799820410139,1.4672960757033966,1.8839211091243286
CLK1,5.714137317715254,5.262138648539295,5.606142616875344,5.781098701632703,6.080739139614592,4.982690921822085,5.499991925369835
POLR3B,3.082962467045321,2.228289590300329,2.5966433378546343,2.9839666341408253,2.9832391537509535,2.6444401552576244,2.166063587811923
ANGEL1,3.172306128576842,2.5961969617393863,2.601083557145248,3.4237438407199328,3.0206943168182043,2.910447879126829,2.5097124453084247
RNF14,5.69313315572331,5.988026216466858,6.324339906287097,5.926338535844503,5.564947009504486,4.977899975635034,5.821348668543985
DNASE1L1,5.094888636659175,3.988978107185055,3.984248552262234,4.6061433331319135,4.758112976708046,4.416191243355715,5.529114086668261
DDX11,5.905880826922348,3.281762369097871,5.545195367653674,5.191529696354122,5.540304340724228,4.884948109975317,3.9509351984703396
HEBP1,5.5826803094546875,5.0222104534347105,4.456637374509194,4.734653740307991,4.942234428798982,4.924684142241023,4.853818708420752
GPRC5A,6.3734586384321705,2.465615348368998,3.5327762738004425,5.216071762860744,2.5640438562897767,6.584296352201947,1.880138189377655
MAMLD1,3.3607019165646674,2.6301212936262672,2.5078559007624626,3.102279253651413,2.082990345857847,1.8777547326950925,3.0463171133079063
CD6,0.06386343691779536,0.09337402506353001,-0.01753448689403106,0.13931375238129726,0.13492765432002168,-0.07320726843736595,0.05977235623626078
TACC3,6.953199495276703,4.975049597377186,6.870542190089569,6.151138730355891,5.9191783558661,6.463021362318968,4.881254717078703
POLA2,6.344539111930485,3.8867158076395905,5.473636351545309,5.299626305436804,5.335046540051449,5.314101730934915,4.531491815995294
ZC3H3,2.520910225177676,2.6721319201591274,2.7429471898160864,2.7605996523991743,3.0776540166840056,2.903254567267295,2.7600104340138834
CAPN1,6.7156375183075285,6.023447383496681,6.507316769839223,6.5890936430624825,6.782117328800496,6.507260666810459,6.4214812579446825
MDH1,7.8657204368329525,7.940983342926631,8.3167113235372,7.605742416385178,7.713434582837526,7.796074319980736,7.114916067970112
SLC30A9,5.838403015068387,5.337756690724322,5.900729105332403,5.802784090246733,5.2421415918020635,5.2878809187144675,5.0893440220079285
MTMR11,3.7991748990367373,3.292554074763349,4.23197211752848,3.6340511535433038,3.408245826238425,3.2193146274207534,2.286397199047885
COX15,4.431500150837534,3.5746030034760614,4.3528974918657575,4.134587694336155,4.425122916506662,4.389122293502967,3.5951220045727332
CCDC88C,0.47214986497816447,0.20945719718376898,1.1383595205845594,1.7642850568925796,1.0917280042341115,1.675321046294547,-0.21517916053393982
YAF2,4.203436834250938,4.243038188594331,4.152368751420086,4.481686841141993,3.8703862518952006,3.8235869861882774,3.523952025639291
ZMYND11,5.012354511818383,4.531285837809765,5.223868009043129,4.828517739420473,4.711832743304253,4.351787303805774,4.884418379046981
WAS,0.9699618332240512,0.2862148714123141,0.8739517654565709,0.5309607855754247,0.5917347645405477,0.7303168091489971,0.6220847450906506
BID,5.621661010869897,4.965449614487889,4.557295829524089,5.17228637315894,5.393969868834038,5.603673645745868,4.515304597622505
MATR3,7.95147557032404,7.50256126755732,7.817521556671921,8.085838438863696,7.705397957825296,7.344060022783279,7.236293363376497
XYLT2,4.376925789763419,3.8515015532201704,4.188342677282255,4.4645536790596925,4.854500321105536,3.754541682218762,4.503371779590113
RGPD5,3.637882827345663,2.926070446692657,3.6118545629956746,3.747298988573659,3.776125241639411,2.6910453233991953,3.0344062032514416
STMN4,0.020255132823907812,0.10253741078578846,0.14219522548559815,0.08233913280606944,0.1682589294301457,-0.0637424451140678,-0.031674216435023064
NUDCD3,6.399786232821836,5.625055040846355,7.037007769623479,6.855905936647487,6.772436318399498,5.698874427899782,6.5748443750371415
ISL1,0.3524956754840039,0.04785548802062958,0.1623133292111633,0.19973999092059153,0.3090758437835077,0.1241453655589485,-0.27081787248698497
CHDH,0.010533897260323666,0.347820314100869,1.4056614781266248,0.66523152204455,0.2983343279349001,0.29781353687168866,0.6773096555858515
IL20RA,0.12741066777255794,0.16109303692585827,0.3007393158810247,0.3277420955252564,0.19939577108398462,0.19561741090206403,-0.33024650597959915
CLCA1,0.04035835157741439,0.2086878508561884,0.1581269339307877,-0.007235547352996592,0.0072801537631031615,-0.014356248198725975,-0.16059529771237596
GLT8D1,6.136252276341864,6.807405351763618,6.222183846220075,6.546900384041701,6.615618041544857,5.46088270073139,6.4842683868099975
ATP2C1,6.577500978178267,6.181568538574366,6.610049850360569,6.844546741188105,6.2698172876349805,6.4086908469651425,6.229748646821251
IGF1,0.08299577427609062,0.6242414965551027,1.0747242606614704,0.3864446129898238,0.15313361699272776,0.003679985545385289,0.4047178677668686
SLC38A5,2.7201991887151373,2.634636682695568,1.075972643699083,2.2046217526389884,1.0722412334969216,2.4756329052565,0.24843655635007122
RALBP1,4.7656040598117,4.328947706717248,5.181843531063514,5.1094225498688495,5.010865349893032,4.189322605129968,4.749978741063583
RUFY3,3.885363376263739,3.533823264600957,4.964077014664303,4.52774467660924,4.452887217577928,2.7529499560246093,3.792412883076027
CNTN1,1.4548234454081546,1.1385722206326858,1.5351499068827135,1.026599163004966,-0.9485075180001084,1.6325134465469393,1.1643759510446194
SLC11A1,0.23056758729281482,0.34372351766164966,0.06371580063152948,0.10406078627151479,0.3872565076633131,0.16058160813723826,0.10548699489515541
WWTR1,5.573480891833655,6.1304061342696174,6.570466851698515,5.5727015629823535,6.022580508159655,4.075333372001285,6.952754970974568
AGPS,6.176446320327062,5.360833205492534,6.015314984649335,5.899236072334442,5.960350097254387,6.044440828468393,5.450441477242901
ATP1A2,0.6506936570099007,0.30234158362866387,0.14084424367159432,0.37995575504895807,0.28645824459447145,0.501392670491791,0.9270255662778695
TTC27,3.826825888347119,3.1753040702728383,3.4074490983994092,3.656302036893246,3.195993953924182,3.5625532877052004,3.089403692490577
ZNF582,0.6849910535538262,2.1663206324193847,1.7571810125741774,1.5742022462224985,1.1883756070751792,0.40615623619955077,1.6817678461766776
PHLDB1,4.253188615421493,5.152221177169546,5.699707992534953,5.923264618505321,5.714791966963038,3.873401041993068,6.75568742117916
MARCO,0.042839132974888255,0.07810951084392702,0.25545423332159034,0.6073393442827324,0.1672662334534374,0.8755227449293201,-0.4511284160677234
