"depmapId","cellLineDisplayName","lineage","primaryDisease","level0","level1","level2","level3","level4","level5","crispr","rnai","wgs","wes","rna_seq","prismOncRefSeq","prismOncRefLum","prismRepurposing"
"ACH-001842","MGHICC2","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000567","ST486","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001555","MERO14","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLEMESO","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001566","MM370","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001522","HMY1","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000584","JHOS4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001570","MM426","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001382","PACADD188","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001229","UPCISCC154","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-002467","RPE1SS51","Eye","Non-Cancerous","EYE","ZEYE","ZIMMEPCRT","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000519","PEER","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000695","CORL47","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001498","FARAGE","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","GCB","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001557","MERO41","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLEMESO","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001558","MERO48A","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLBMESO","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001632","PEO4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001634","PGA1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","CLLSLL","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000577","JHH2","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001443","ASH3","Thyroid","Anaplastic Thyroid Cancer","THYROID","THAP","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001418","UWB1289","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-002462","RPE1SS48","Eye","Non-Cancerous","EYE","ZEYE","ZIMMEPCRT","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001627","P4E6","Prostate","Non-Cancerous","PROSTATE","ZPROSTATE","ZIMMEPCP","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001625","OSC19","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001559","MERO82","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLEMESO","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001603","NH12","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001613","OCIAML4","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001484","CI","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","CLLSLL","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000646","OVMANA","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","CCOV","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001460","C84","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001496","ESO26","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","GEJ","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001335","C4II","Cervix","Cervical Squamous Cell Carcinoma","CERVIX","CESC","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000798","CL40","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001403","TO14","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-002461","RVH42DABR","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000106","JVM2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","MCL","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001973","MM485","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001520","HG3","Lymphoid","Non-Cancerous","LYMPH","ZLYMPH","ZTRABL","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001554","MEL202","Eye","Ocular Melanoma","EYE","OM","UM","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001567","MM383","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-001568","MM386","Skin","Melanoma","SKIN","MEL","","","","","True","False","False","True","True","Undefined","Undefined","False"
"ACH-000750","LOXIMVI","Skin","Melanoma","SKIN","MEL","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000852","NCIH1435","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000201","A204","Kidney","Rhabdoid Cancer","KIDNEY","MRT","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000728","KASUMI2","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","BALL:TCF3-PBX1","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000678","MKN7","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","TSTAD","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000117","EFM192A","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000270","HPAC","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000447","NCIH2228","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-001441","921","Eye","Ocular Melanoma","EYE","OM","UM","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000586","NCIH1876","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000351","MKN1","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAS","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000759","MDAMB175VII","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000457","CAL54","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000730","SKMEL5","Skin","Melanoma","SKIN","MEL","SKCM","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000643","HDQP1","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000670","SBC5","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000955","SNU407","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000008","A101D","Skin","Melanoma","SKIN","MEL","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000780","NCIH1105","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000508","CORL88","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000883","SW1783","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","ASTR","ASTR3","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000954","HEC1A","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000301","LAMA84","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000680","SW948","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000062","RERFLCMS","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000572","G361","Skin","Melanoma","SKIN","MEL","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000967","SNUC2A","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000530","DMS114","Lung","SMARCA4-deficient undifferentiated tumor","LUNG","SMARCA4-UT","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000046","ACHN","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","NCCRCC","PRCC","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000927","BT474","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000360","NCIH508","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000429","A704","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000814","HS939T","Skin","Melanoma","SKIN","MEL","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000752","NCIH196","Lung","SMARCA4-deficient undifferentiated tumor","LUNG","SMARCA4-UT","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000644","COLO829","Skin","Melanoma","SKIN","MEL","SKCM","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000400","SKCO1","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000347","QGP1","Pancreas","Pancreatic Neuroendocrine Tumor","PANCREAS","PANET","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000940","AN3CA","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000617","OVCAR4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000582","COLO741","Skin","Melanoma","SKIN","MEL","","","","","False","True","True","True","True","Undefined","Undefined","True"
"ACH-000196","HCC1599","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000930","HCC1569","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000536","BT20","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000568","UACC812","Breast","Invasive Breast Carcinoma","BREAST","BRCA","ILC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000506","NCIH146","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000538","HUTU80","Bowel","Small Bowel Cancer","BOWEL","SBC","DA","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000574","FUOV1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000818","BT483","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-001201","SUMB002","CNS/Brain","Embryonal Tumor","BRAIN","EMBT","MBL","MBLNOS","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000641","CMK","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","MPRDS","MLADS","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000409","OVSAHO","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","False","True","True","True","True","Undefined","Undefined","False"
"ACH-000857","CAL851","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","False","True","True","True","True","Undefined","Undefined","False"
