,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-FD-A3B7-01,-129.85204352445834,0.24451110792281955,-7.640564299182874,12.224815028398703,3.472142537669615,-18.373974457928817
TCGA-ZF-A9R1-01,34.765374821523075,-11.682664233268653,12.445788377329473,36.585595721685536,-26.893415069339174,15.707979916370947
TCGA-ZF-A9RF-01,-62.88609136358921,14.586590721287624,-38.73659743595681,-79.54142465266189,27.097135539272163,-78.08288231863156
TCGA-4Z-AA7Q-01,-31.840165039637025,1.2867741102686738,8.177145442688175,18.411541692745484,-2.282185014197023,3.5696070804161053
TCGA-E7-A519-01,51.90674433166822,-29.597192987544005,100.52707345885845,-106.15615719801606,-70.35981107320808,2.0547691245110418
TCGA-G2-A3VY-01,101.95438280436547,-7.850992889506646,-76.80822235512802,23.21417521257842,31.457382887977644,3.494940577721582
TCGA-C4-A0EZ-01,-13.710888146936227,-22.238929679537854,-137.4977381673643,-35.177380682958265,-73.0321944231565,23.779332279075046
TCGA-XF-A9SY-01,-128.5183869687045,43.19490715765803,-10.72057327497007,-15.384912120775569,17.941186815745667,-32.175208945265375
TCGA-FD-A43U-01,-31.4088266619548,-81.4785267109453,44.77570763367124,-66.51868016513713,-18.09682552702921,18.38464923778541
TCGA-4Z-AA7S-01,88.14519133325213,6.305026672754048,12.370808999231405,13.645081633423128,19.358305404059,-1.731804105530366
TCGA-DK-AA75-01,82.65322705424096,-10.013156836225814,-59.397662725844086,-57.91103221194851,-2.6054608911085784,49.91210041373753
TCGA-XF-AAML-01,67.43024557347393,12.53561424594074,-39.03839593287985,-23.688756494108464,52.162321035999526,-19.96777082915604
TCGA-DK-A6B5-01,-12.896418171733005,30.867208615193412,8.553656005999741,11.437740183362907,-15.065839800923069,42.66274454959498
TCGA-KQ-A41R-01,91.05737178485275,-30.108583482082135,-4.040736240560925,-36.81169463235594,10.887617911450734,11.635149929358073
TCGA-4Z-AA87-01,43.68354565106133,-22.058325307240327,-44.950349301268574,-53.57588833590214,63.312290219014244,12.309019295480784
TCGA-FD-A6TE-01,51.53277505508801,28.99346076935636,-22.42068130159508,1.661488341106074,31.09817287936359,-32.04315422659933
TCGA-YC-A9TC-01,-21.81127920255211,8.274516321674133,-82.08861996969037,-59.760196709337876,-62.03597003214393,-8.49398622299656
TCGA-BT-A2LA-01,-35.66416627343664,-61.79001476700159,-195.06250125361444,-17.437327379128714,-103.22634087002847,12.543160775668925
TCGA-FD-A3NA-01,4.262026802272311,3.319135537747795,18.56281241692261,16.070495038396306,34.30582989779477,15.2640967281246
