,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-CN-4729-01,-13.939012052012698,7.277727175914801,54.19762920956648,-4.267115348472765,8.440973383134416,-34.28670011912547
TCGA-CV-5979-01,-73.86558467984214,20.63174668106659,-28.30574763283821,-19.582561715351343,-29.958074839027493,40.514560490829794
TCGA-CV-A45U-01,43.740684781631785,-39.05805836625917,3.439796326245288,-45.94388322947365,-4.561628843959977,-30.099064431460842
TCGA-DQ-7590-01,83.4326501086943,-4.619772194851275,-21.466637532959727,65.48803067438928,-2.91146585842329,13.410309568675798
TCGA-CR-7388-01,68.9323450672563,4.142769461944402,53.428477772143886,-1.342049889282506,13.12102562701095,-49.21412407050994
TCGA-BA-A4IG-01,11.552438071757251,-74.67043451802702,38.65769493291291,25.796424604362247,1.7085243701236112,37.72864609818537
TCGA-P3-A5Q6-01,-21.93893342498681,-6.097160871667821,-50.807866193947596,-44.37469507123456,-7.968017548398404,-34.725663051648
TCGA-CV-7180-01,-92.72754196773002,-30.164493332498996,28.480554761036778,2.82315500323408,23.11913998813392,29.562065364505777
TCGA-CR-6492-01,-7.063870734460717,-7.145385683977109,42.67033882945327,28.709994498724782,14.378467734368153,-25.943575927498333
TCGA-CN-6992-01,70.87596426855913,-35.08615501049588,48.889263126595736,-46.262989749675036,-9.144272191445479,-14.931821597308865
TCGA-CR-7373-01,-55.481654771667074,13.796046056152365,-5.84101976631878,45.056609348666996,-68.03433206785641,-1.0829177593842538
TCGA-CR-7371-01,78.38510829221069,4.892617509158234,61.50503863031331,-9.383243184629844,13.70251876236796,-22.225090553497104
TCGA-BA-4074-01,1.5169723772008088,-5.8370479997812295,-47.76950104541261,-44.35203846461587,-23.104905248384036,-11.096817342021804
TCGA-CV-7435-01,40.55344596559528,56.22001199569787,28.140016710869666,-24.68145544466151,1.2947318673366794,-4.664695323956696
TCGA-DQ-7595-01,43.0645765996826,-61.64422137219832,59.23757103472535,-28.23052804777816,18.036711343098773,28.73507761392175
TCGA-BA-A6DB-01,20.950906689506258,64.66707482069866,-12.911703717059009,27.09947773213739,96.70089886986926,7.354043811966151
