,arc1,arc2,arc3,arc4,arc5
ACCS,1.3314595732271548,1.9948154784488423,1.5462815226056295,3.281999439893353,1.0331634770039515
ACD,4.806445336092801,3.986672029288303,4.641484125787971,4.797525227540711,3.9442867712690357
ACE,2.483141740891088,3.2146202173670173,2.0953499411220666,0.5837897608069631,2.4790264267912416
ACER2,1.8183175658063016,2.3217722237778777,2.6509330985104533,1.3571352658665243,1.2315241177907363
ACER3,3.012320478224176,3.2409680593787753,3.3744912141677217,3.687225092791817,3.391646268073818
ACHE,0.6432586959371733,0.3960163135961297,0.15747471375559913,0.9428776691454777,0.1400868103811726
ACIN1,6.75692816807803,6.531956123520547,6.494676022806123,6.796443171606408,6.656792881375656
ACLY,7.888829798883563,6.234134288822468,6.594815924463129,6.586907252362897,7.038510420443865
ACO1,3.623609491210303,3.9464729050356215,3.552985182159921,4.625080571458064,5.106919137070051
ACO2,5.766560752619752,6.022045490050695,5.394935359091618,5.792676979020119,5.90945339606468
ACOT1,3.137404216087531,2.441823629356073,2.404008465512253,3.222083930906246,2.401680790483354
ACOT11,2.4212156753416085,2.2309455799714257,0.7764269090890902,1.514625243266141,1.3217313614015755
ACOT12,0.032407963815590524,0.052894794945775814,0.18798729862858266,0.26044167533877827,-0.007838985987750319
ACOT13,3.4206656146617007,4.20313774416119,3.6165342840073103,4.017910233134461,3.9348466444421746
ACOT2,4.689604212203622,4.0911150929189315,3.871668896714339,5.229695633244937,4.31010506117598
ACOT4,0.6376759478636385,1.4060645308293658,1.0110925913831144,1.0540628204586342,0.7850987884693377
ACOT7,6.7073238121467575,5.5923903081393895,5.922951471919347,6.926055681481672,6.336052825824722
ACOT8,4.687624819754618,4.807586286808623,4.398142439646892,4.219328386443241,4.69016530442785
ACOT9,3.0944856992679255,2.730864941991491,1.6948680724683571,6.08413203061116,4.344523790179116
ACOX1,3.6352991517259126,3.942392906952692,3.983865348374726,4.178637042852252,4.1073410323785495
ACOX2,0.6649351074900619,0.8225307527645834,0.13562182146464086,0.8724360674537274,0.042476526864630715
ACOX3,2.2960177081565076,2.6891784707614006,2.4282846657569763,3.5464599956084797,2.9342896011455744
ACOXL,0.1713646212747122,2.0941417185477658,1.3386864573010866,-0.04236101384602753,1.2517539986075674
ACP1,7.252875599273723,6.871530820601957,6.904300694789642,6.845572409019911,6.984716357585013
ACP2,3.330351320988854,4.521246660925292,3.963177180941617,4.759145188756731,4.134430125586974
ACP5,0.3390646682269408,2.6990434817420166,0.13749231308304222,0.6842717377872849,0.4894605662463032
ACP6,2.1913154464730336,3.546405316532545,2.181328523982986,3.5901341976115644,4.507056906120584
ACPP,0.3000577224727646,1.4738264506822631,0.14317700168218372,0.40637935393880764,0.8075843823445067
ACR,0.14105583458418514,0.302104758630315,0.30868961505343034,0.08640825341510408,0.17428651212420737
ACRBP,1.3781049880102119,0.7736950272161046,0.901230460417,0.12497840369208679,1.1289700251953438
ACRV1,0.21658626711220086,0.732533792152836,0.9042108582620929,0.3590881217648283,1.1368809500687058
ACSF2,3.000473099095827,1.6460520822866846,0.6514649599296396,4.006375982300861,2.004634426343858
